Lon,Lat
23.782933,38.030845
23.782928,38.031032
23.782913,38.031072
23.782893,38.0311
23.782847,38.031118
23.782725,38.031127
23.781777,38.031038
23.78138,38.03104
23.780813,38.031012
23.780577,38.030997
23.779683,38.030908
23.778468,38.030835
23.777993,38.03081
23.777908,38.030817
23.777832,38.030838
23.777725,38.030893
23.777683,38.03092
23.77766,38.030938
23.776825,38.031433
23.776588,38.031562
23.776472,38.031613
23.77638,38.031668
23.776285,38.031732
23.776138,38.031817
23.775708,38.03209
23.77546,38.03224
23.774307,38.032702
23.773865,38.032943
23.773027,38.03366
23.772765,38.033842
23.771818,38.034355
23.771542,38.034517
23.771215,38.03476
23.77106,38.034845
23.770977,38.034882
23.770733,38.034977
23.770512,38.035037
23.770078,38.035063
23.769,38.034978
23.767897,38.035053
23.766685,38.03531
23.766255,38.035402
23.76603,38.035432
23.765947,38.035447
23.765888,38.035473
23.765873,38.035527
23.766327,38.03612
23.767013,38.036928
23.76709,38.037027
23.767235,38.037178
23.76753,38.037622
23.767613,38.03769
23.767615,38.037718
23.767595,38.037735
23.767382,38.037815
23.767027,38.037972
23.766873,38.038065
23.76681,38.03811
23.766788,38.038117
23.766758,38.038122
23.766718,38.038117
23.766647,38.038072
23.76673,38.038025
